State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Thiruvananthapuram,Parassala,"Green Chilli","Green Chilly",FAQ,19/05/2025,5800,6000,5800
"Madhya Pradesh",Morena,Sabalgarh(F&V),Tomato,Deshi,Non-FAQ,19/05/2025,900,1000,950
Nagaland,Kohima,Kohima,Beans,"Beans (Whole)",FAQ,19/05/2025,8000,8200,8100
Odisha,Balasore,Jaleswar,Onion,Other,FAQ,19/05/2025,1800,2200,2000
Odisha,Balasore,Jaleswar,Potato,Other,FAQ,19/05/2025,1300,1700,1500
Odisha,Balasore,Jaleswar,"Water Melon","Water Melon",Medium,19/05/2025,1100,1500,1300
Odisha,Bargarh,Attabira,Onion,Other,FAQ,19/05/2025,1800,2000,1800
Odisha,Bargarh,Attabira,"Pointed gourd (Parval)",Other,FAQ,19/05/2025,3500,4000,3500
Odisha,Bargarh,Attabira,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/05/2025,2500,3000,2500
Odisha,Bhadrak,Chandabali,Onion,Other,FAQ,19/05/2025,2000,2500,2200
Odisha,Boudh,Khunthabandha,Brinjal,Other,FAQ,19/05/2025,1500,2500,2000
Odisha,Dhenkanal,Hindol,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,4000,4500,4200
Odisha,Dhenkanal,Kamakhyanagar,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,3500,4200,4000
Odisha,Dhenkanal,Kamakhyanagar,Cauliflower,Cauliflower,FAQ,19/05/2025,3000,4000,3500
Odisha,Dhenkanal,Kamakhyanagar,"Green Chilli","Green Chilly",FAQ,19/05/2025,6000,6500,6000
Odisha,Gajapati,Parlakhemundi,Brinjal,Other,FAQ,19/05/2025,1300,1500,1400
Odisha,Gajapati,Parlakhemundi,Tomato,Local,Non-FAQ,19/05/2025,1300,1500,1400
Odisha,Ganjam,Bhanjanagar,Pumpkin,Other,FAQ,19/05/2025,1000,1200,1100
Odisha,Kendrapara,Kendrapara,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,19/05/2025,3000,4000,3500
Odisha,Kendrapara,Kendrapara,Pumpkin,Pumpkin,FAQ,19/05/2025,1500,2000,1500
Odisha,Kendrapara,Kendrapara(Marshaghai),Potato,Potato,Non-FAQ,19/05/2025,1700,2000,1800
Odisha,Nayagarh,Bahadajholla,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,950,1200,950
Odisha,Nayagarh,Bahadajholla,Pumpkin,Other,FAQ,19/05/2025,1000,1000,1000
Odisha,Rayagada,Gunpur,Brinjal,Other,FAQ,19/05/2025,2000,3150,2500
Odisha,Rayagada,Gunpur,Cotton,Other,FAQ,19/05/2025,6500,7521,7000
Odisha,Rayagada,Gunpur,"Water Melon",Other,Small,19/05/2025,2000,3000,2500
Odisha,Rayagada,Rayagada(Muniguda),Carrot,Carrot,FAQ,19/05/2025,3200,4100,3650
Odisha,Sundergarh,Sargipali,Tomato,Other,Non-FAQ,19/05/2025,1800,2200,2000
Punjab,Amritsar,Chogawan,Cauliflower,Cauliflower,FAQ,19/05/2025,600,850,750
Punjab,Amritsar,Rayya,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,2800,2800,2800
Punjab,Amritsar,Rayya,Tomato,Hybrid,FAQ,19/05/2025,1200,1200,1200
Punjab,Fazilka,Fazilka,Garlic,Other,FAQ,19/05/2025,3000,5000,4000
Punjab,Fazilka,Fazilka,Mango,Other,Medium,19/05/2025,4000,6000,5000
Punjab,Gurdaspur,Kalanaur,"Green Chilli","Green Chilly",FAQ,19/05/2025,4000,4000,4000
Punjab,Gurdaspur,Kalanaur,Pumpkin,Other,FAQ,19/05/2025,1000,1000,1000
Punjab,Hoshiarpur,"Garh Shankar",Capsicum,Capsicum,FAQ,19/05/2025,1500,1800,1700
Punjab,Hoshiarpur,"Garh Shankar",Cauliflower,Cauliflower,FAQ,19/05/2025,2500,3000,2700
Punjab,Hoshiarpur,"Garh Shankar","Karbuja(Musk Melon)",Other,Large,19/05/2025,1200,1400,1300
Punjab,Hoshiarpur,Mukerian(Talwara),"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,3500,4500,4000
Punjab,Hoshiarpur,Mukerian(Talwara),"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,1400,2200,1800
Punjab,Hoshiarpur,Mukerian(Talwara),Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1000,2800,1800
Punjab,Hoshiarpur,Mukerian(Talwara),"Field Pea","Field Pea",FAQ,19/05/2025,6000,7000,6500
Punjab,Hoshiarpur,Mukerian(Talwara),Tomato,Tomato,FAQ,19/05/2025,1000,1500,1200
Punjab,Hoshiarpur,"Tanda Urmur","Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,2000,2500,2200
Punjab,Jalandhar,Nakodar,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,700,850,800
Punjab,Ludhiana,Doraha,"Bitter gourd",Other,FAQ,19/05/2025,2500,2500,2500
Punjab,Ludhiana,Khanna,Capsicum,Capsicum,FAQ,19/05/2025,700,1200,1000
Punjab,Ludhiana,Khanna,Lemon,Other,FAQ,19/05/2025,3000,5000,4000
Punjab,Ludhiana,Khanna,"Peas Wet",Other,FAQ,19/05/2025,2000,3000,2500
Punjab,Ludhiana,Khanna,Tomato,Other,FAQ,19/05/2025,800,1500,1000
Punjab,Ludhiana,Sahnewal,Capsicum,Capsicum,FAQ,19/05/2025,2000,2000,2000
Punjab,Moga,"Nihal Singh Wala",Cabbage,Other,FAQ,19/05/2025,400,600,500
Punjab,Moga,"Nihal Singh Wala","Green Chilli",Other,FAQ,19/05/2025,1500,2000,1800
Punjab,Moga,"Nihal Singh Wala","Peas Wet",Other,FAQ,19/05/2025,3500,4000,3800
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Ginger(Green),Other,FAQ,19/05/2025,4700,5000,4800
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Grapes,Other,Medium,19/05/2025,7000,8000,7600
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)","Green Chilli",Other,FAQ,19/05/2025,1600,1800,1730
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)","Karbuja(Musk Melon)",Other,Medium,19/05/2025,1300,1400,1330
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Lime,Other,Medium,19/05/2025,8000,9000,8650
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Mango,Other,Small,19/05/2025,3200,3500,3300
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)","Mousambi(Sweet Lime)",Other,Medium,19/05/2025,4000,4500,4300
Punjab,Pathankot,Pathankot,Apricot(Jardalu/Khumani),Apricot(Jardalu/Khumani),Medium,19/05/2025,2800,3000,3000
Punjab,Pathankot,Pathankot,Banana,Medium,Medium,19/05/2025,3200,3600,3600
Punjab,Pathankot,Pathankot,"Green Chilli","Green Chilly",FAQ,19/05/2025,1200,1400,1400
Punjab,Pathankot,Pathankot,Guava,Guava,Medium,19/05/2025,2800,3000,3000
Punjab,Pathankot,Pathankot,Potato,Potato,Non-FAQ,19/05/2025,600,800,800
Punjab,Patiala,Ghanaur,Onion,Other,FAQ,19/05/2025,1200,1400,1300
Punjab,"Ropar (Rupnagar)",Morinda,Brinjal,Round/Long,FAQ,19/05/2025,1500,1500,1500
Punjab,"Ropar (Rupnagar)",Morinda,Lemon,Lemon,FAQ,19/05/2025,5000,9000,7000
Punjab,"Ropar (Rupnagar)",Morinda,Mint(Pudina),Mint(Pudina),FAQ,19/05/2025,2000,2000,2000
Punjab,"Ropar (Rupnagar)",Morinda,"Peas Wet","Peas Wet",FAQ,19/05/2025,5000,5000,5000
Punjab,"Ropar (Rupnagar)",Morinda,Pineapple,"Pine Apple",Medium,19/05/2025,5000,5000,5000
Punjab,"Ropar (Rupnagar)",Morinda,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/05/2025,2500,2500,2500
Punjab,"Ropar (Rupnagar)",Morinda,Tomato,Deshi,Non-FAQ,19/05/2025,1000,1200,1100
Punjab,Tarntaran,"Naushera Pannuan",Brinjal,Other,FAQ,19/05/2025,1200,1200,1200
Punjab,Tarntaran,Patti,Capsicum,Other,FAQ,19/05/2025,1200,1600,1400
Punjab,Tarntaran,Patti,"Green Chilli",Other,FAQ,19/05/2025,1200,1500,1400
Punjab,Tarntaran,Patti,Potato,Other,FAQ,19/05/2025,400,500,450
Punjab,Tarntaran,Patti,Ridgeguard(Tori),Other,FAQ,19/05/2025,1200,1600,1400
Rajasthan,Beawar,Beawar,"Cummin Seed(Jeera)",Other,FAQ,19/05/2025,18000,21000,19500
Rajasthan,Beawar,Beawar,Wheat,Other,FAQ,19/05/2025,2400,2600,2500
Rajasthan,Churu,Sadulpur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,19/05/2025,2200,2300,2250
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Cabbage,Other,FAQ,19/05/2025,700,900,800
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Ginger(Green),"Green Ginger",FAQ,19/05/2025,3800,4200,4000
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Green Chilli","Green Chilly",FAQ,19/05/2025,1600,2000,1800
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Mango,Other,Medium,19/05/2025,5300,5700,5500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pineapple,Other,Medium,19/05/2025,4300,4700,4500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Tinda,Other,FAQ,19/05/2025,2100,2500,2300
Rajasthan,Hanumangarh,Goluwala,Tomato,Deshi,FAQ,19/05/2025,1000,1000,1000
Rajasthan,Hanumangarh,Sangriya,Onion,Onion,FAQ,19/05/2025,800,1300,1000
Rajasthan,Jaipur,"Jaipur (F&V)","Bitter gourd","Bitter Gourd",FAQ,19/05/2025,1700,1800,1750
Rajasthan,Jaipur,"Jaipur (F&V)",Capsicum,Capsicum,FAQ,19/05/2025,2500,3000,2750
Rajasthan,Jaipur,"Jaipur (F&V)",Garlic,Average,FAQ,19/05/2025,3000,9000,6000
Rajasthan,Jaipur,"Jaipur (F&V)",Grapes,Annabesahai,Medium,19/05/2025,4000,8000,6000
Rajasthan,Jaipur,"Jaipur (F&V)",Lemon,Lemon,FAQ,19/05/2025,5000,6000,5500
Rajasthan,Jaipur,"Jaipur (F&V)","Mango (Raw-Ripe)",Other,FAQ,19/05/2025,1000,2000,1500
Rajasthan,"Jaipur Rural",Bassi,Mustard,Other,Non-FAQ,19/05/2025,5390,6241,5815
Rajasthan,"Jaipur Rural",Bassi,Onion,Other,Non-FAQ,19/05/2025,1300,1500,1400
Rajasthan,Jodhpur,"Jodhpur (Grain)","Methi Seeds",Other,FAQ,19/05/2025,4400,4610,4510
Rajasthan,Jodhpur,"Jodhpur (Grain)",Soanf,Other,FAQ,19/05/2025,6500,8000,7250
Rajasthan,Kota,Kota,"Bengal Gram(Gram)(Whole)",Other,Non-FAQ,19/05/2025,4901,5390,5100
Rajasthan,Kota,Kota,"Green Gram (Moong)(Whole)",Other,Non-FAQ,19/05/2025,3901,7000,6800
Rajasthan,Kota,Kota,Linseed,Other,FAQ,19/05/2025,6600,6900,6800
Rajasthan,Kota,Kota,"Methi Seeds",Other,FAQ,19/05/2025,4365,4600,4500
Rajasthan,Kota,Kota,"Sesamum(Sesame,Gingelly,Til)",Other,Non-FAQ,19/05/2025,5500,7700,7500
Rajasthan,Rajsamand,Rajsamand,Tomato,Tomato,FAQ,19/05/2025,600,800,700
Rajasthan,Sanchore,Sanchore,Onion,Other,FAQ,19/05/2025,1000,1400,1200
Telangana,Hyderabad,"Mahboob Manison",Beetroot,Beetroot,FAQ,19/05/2025,1500,1500,1500
Telangana,Hyderabad,"Mahboob Manison",Carrot,Carrot,FAQ,19/05/2025,2000,2500,2250
Telangana,Hyderabad,"Mahboob Manison",Tomato,Deshi,FAQ,19/05/2025,600,800,700
Telangana,Karimnagar,Vemulawada,Paddy(Dhan)(Common),"I.R. 64",FAQ,19/05/2025,2300,2320,2320
Telangana,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,19/05/2025,2300,2300,2300
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)",Brinjal,"Arkasheela Mattigulla",FAQ,19/05/2025,1800,1800,1800
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)",Ridgeguard(Tori),Other,FAQ,19/05/2025,3500,3500,3500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Banana - Green","Banana - Green",FAQ,19/05/2025,2500,2500,2500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Bitter gourd","Bitter Gourd",FAQ,19/05/2025,3200,3200,3200
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Brinjal,"Arkasheela Mattigulla",FAQ,19/05/2025,1800,1800,1800
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Cabbage,Cabbage,FAQ,19/05/2025,900,900,900
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Leafy Vegetable","Leafy Vegetables",FAQ,19/05/2025,2000,2000,2000
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Onion,"1st Sort",FAQ,19/05/2025,1600,1600,1600
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Snakeguard,Other,FAQ,19/05/2025,1800,1800,1800
Telangana,Warangal,Warangal,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,4000,4500,4250
Telangana,Warangal,Warangal,Colacasia,Colacasia,FAQ,19/05/2025,3500,4000,3750
Telangana,Warangal,Warangal,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1600,2000,1800
Telangana,Warangal,Warangal,"Field Pea","Field Pea",FAQ,19/05/2025,4500,5000,4750
Telangana,Warangal,Warangal,"Green Chilli","Green Chilly",FAQ,19/05/2025,1600,2000,1800
Telangana,Warangal,Warangal,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/05/2025,4000,4500,4250
Tripura,Gomati,Nutanbazar,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,3850,4000,3950
Tripura,Gomati,Nutanbazar,Brinjal,Round/Long,FAQ,19/05/2025,2850,3000,2950
Tripura,Gomati,Nutanbazar,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,19/05/2025,5850,6000,5950
Tripura,Khowai,Teliamura,Cowpea(Veg),"Cowpea (Veg)",FAQ,19/05/2025,3000,3200,3100
Tripura,Khowai,Teliamura,Fish,Rahu(Andhra),FAQ,19/05/2025,18700,18900,18800
Tripura,Khowai,Teliamura,Onion,Nasik,FAQ,19/05/2025,2000,2200,2100
Tripura,Khowai,Teliamura,Pigs,Pigs,FAQ,19/05/2025,3500,7000,5200
Tripura,Khowai,Teliamura,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,19/05/2025,3500,3700,3600
Tripura,"North Tripura",Dasda,Onion,Onion,FAQ,19/05/2025,2500,3000,2750
Tripura,"North Tripura",Dasda,Rice,Masuri,FAQ,19/05/2025,3300,3500,3400
Tripura,"South District",Barpathari,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,3900,4100,4000
Tripura,"South District",Barpathari,Ginger(Green),"Green Ginger",FAQ,19/05/2025,7900,8100,8000
Tripura,"South District",Barpathari,"Green Chilli","Green Chilly",FAQ,19/05/2025,3900,4100,4000
Tripura,"South District",Barpathari,Onion,Red,FAQ,19/05/2025,2400,2600,2500
"Uttar Pradesh",Agra,Fatehabad,Pumpkin,Pumpkin,FAQ,19/05/2025,400,600,600
"Uttar Pradesh",Aligarh,Charra,Cabbage,Cabbage,FAQ,19/05/2025,1400,1500,1450
"Uttar Pradesh",Amethi,Sultanpur,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,1930,1980,1950
"Uttar Pradesh",Amethi,Sultanpur,"Green Chilli","Green Chilly",FAQ,19/05/2025,2450,2500,2480
"Uttar Pradesh",Amethi,Sultanpur,Potato,Desi,FAQ,19/05/2025,1140,1170,1155
"Uttar Pradesh",Amroha,Amroha,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,19/05/2025,11200,11300,11260
"Uttar Pradesh",Amroha,Dhanaura,Banana,Medium,Medium,19/05/2025,1000,1400,1200
"Uttar Pradesh",Amroha,Dhanaura,Garlic,Average,FAQ,19/05/2025,4500,5000,4800
"Uttar Pradesh",Amroha,Dhanaura,Onion,Medium,Non-FAQ,19/05/2025,1000,1400,1200
"Uttar Pradesh",Amroha,Dhanaura,Tomato,Deshi,Non-FAQ,19/05/2025,600,800,700
"Uttar Pradesh",Badaun,Babrala,Wheat,Dara,Non-FAQ,19/05/2025,2445,2470,2450
"Uttar Pradesh",Badaun,Babrala,Wood,Eucalyptus,FAQ,19/05/2025,480,500,490
"Uttar Pradesh",Badaun,Badayoun,Apple,Delicious,Medium,19/05/2025,10000,10300,10050
"Uttar Pradesh",Badaun,Badayoun,"Banana - Green","Banana - Green",FAQ,19/05/2025,1760,1880,1810
"Uttar Pradesh",Badaun,Badayoun,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1240,1350,1290
"Uttar Pradesh",Badaun,Badayoun,Paddy(Dhan)(Common),Sarvati,Non-FAQ,19/05/2025,2000,2070,2040
"Uttar Pradesh",Badaun,Badayoun,Pumpkin,Pumpkin,FAQ,19/05/2025,980,1100,1025
"Uttar Pradesh",Badaun,Ujhani,Apple,Apple,Medium,19/05/2025,10000,10050,10020
"Uttar Pradesh",Badaun,Ujhani,Potato,Local,Non-FAQ,19/05/2025,1000,1050,1020
"Uttar Pradesh",Bahraich,Naanpara,Ginger(Green),"Green Ginger",FAQ,19/05/2025,2000,2200,2100
"Uttar Pradesh",Bahraich,Naanpara,"Masur Dal","Masoor Gola",FAQ,19/05/2025,6000,7000,6500
"Uttar Pradesh",Bahraich,Naanpara,"Mousambi(Sweet Lime)",Mousambi,Medium,19/05/2025,2400,2600,2500
"Uttar Pradesh",Balrampur,Balrampur,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,1300,1500,1400
"Uttar Pradesh",Balrampur,Balrampur,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,700,900,800
"Uttar Pradesh",Balrampur,Balrampur,Lemon,Lemon,FAQ,19/05/2025,7500,7700,7600
"Uttar Pradesh",Balrampur,Balrampur,Pumpkin,Pumpkin,FAQ,19/05/2025,700,940,825
"Uttar Pradesh",Balrampur,Panchpedwa,Onion,Red,FAQ,19/05/2025,1600,2000,1800
"Uttar Pradesh",Balrampur,Tulsipur,Pumpkin,Pumpkin,FAQ,19/05/2025,900,950,925
"Uttar Pradesh",Bareilly,Anwala,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,500,700,600
"Uttar Pradesh",Bijnor,Bijnaur,Tomato,Hybrid,FAQ,19/05/2025,800,900,830
"Uttar Pradesh",Bijnor,Kiratpur,Apple,Apple,Medium,19/05/2025,6600,6700,6650
"Uttar Pradesh",Bijnor,Kiratpur,Potato,Potato,Non-FAQ,19/05/2025,800,900,850
"Uttar Pradesh",Bulandshahar,Gulavati,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,1500,1700,1600
"Uttar Pradesh",Bulandshahar,Gulavati,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1300,1500,1400
